,time,X_value,Y_value,Z_value
13211,36.4167,1.45572,-5.09741,0.3783
13212,36.4192,1.43896,-5.1022,0.44294
13213,36.4207,1.45093,-5.09023,0.47407
13214,36.4248,1.44614,-5.06629,0.49561
13215,36.4255,1.36953,-5.07347,0.51237
13216,36.4268,1.33122,-5.07347,0.53871
13217,36.4288,1.24502,-5.07347,0.47885
13218,36.4338,1.01517,-5.06389,0.34717
13219,36.4338,0.89546,-5.07347,0.30647
13220,36.4347,0.76617,-5.07826,0.28013
13221,36.4366,0.64885,-5.0591,0.26098
13222,36.4389,0.41182,-4.9777,0.15563
13223,36.4411,0.22267,-4.92742,0.05028
13224,36.4433,0.16042,-4.80052,-0.00479
13225,36.445,0.08619,-4.63053,-0.15802
13226,36.4469,0.05267,-4.54433,-0.24422
13227,36.4491,-0.0431,-4.39828,-0.38787
13228,36.4541,-0.12929,-4.07984,-0.5866
13229,36.4541,-0.12929,-4.07984,-0.5866
13230,36.4553,-0.12211,-4.00083,-0.60575
13231,36.4571,-0.12929,-3.84521,-0.61772
13232,36.4592,-0.13408,-3.77577,-0.6273
13233,36.4613,-0.11732,-3.62733,-0.61293
13234,36.4629,-0.11971,-3.55071,-0.5842
13235,36.4657,-0.10774,-3.39748,-0.58181
13236,36.4672,-0.06225,-3.20833,-0.62491
13237,36.4693,-0.04549,-3.10777,-0.62251
13238,36.474,0.02634,-2.8013,-0.71349
13239,36.474,0.02634,-2.8013,-0.71349
13240,36.4755,0.0407,-2.73666,-0.72547
13241,36.4768,0.1269,-2.63849,-0.7542
13242,36.4788,0.17478,-2.57385,-0.79011
13243,36.4807,0.27774,-2.4685,-0.85476
13244,36.483,0.38069,-2.43019,-0.89306
13245,36.4849,0.44294,-2.41822,-0.9218
13246,36.4867,0.59139,-2.41103,-0.99123
13247,36.4932,0.73983,-2.43977,-1.11813
13248,36.4942,0.98644,-2.54511,-1.33601
13249,36.4943,0.98644,-2.54511,-1.33601
13250,36.4958,1.14925,-2.60497,-1.48924
13251,36.4969,1.22587,-2.76539,-1.58501
13252,36.4988,1.40544,-2.91862,-1.78613
13253,36.502,1.49642,-3.00003,-1.87472
13254,36.5032,1.74782,-3.10537,-2.05429
13255,36.5068,1.99443,-3.19396,-2.2171
13256,36.5073,2.06865,-3.3041,-2.2602
13257,36.5088,2.16203,-3.5531,-2.31766
13258,36.5151,2.39667,-3.9721,-2.46371
13259,36.5151,2.39667,-3.9721,-2.46371
13260,36.5157,2.49483,-4.05351,-2.49244
13261,36.5167,2.60258,-4.13491,-2.53554
13262,36.5191,2.80609,-4.33124,-2.67201
13263,36.5215,3.03355,-4.52039,-2.76778
13264,36.5229,3.15087,-4.60419,-2.82285
13265,36.5248,3.37593,-4.78616,-2.99045
13266,36.5267,3.57944,-5.00643,-3.16044
13267,36.529,3.65366,-5.12614,-3.25382
13268,36.5355,4.03435,-5.66725,-3.65366
13269,36.5355,4.03435,-5.66725,-3.65366
13270,36.5359,4.13491,-5.81569,-3.79014
13271,36.537,4.37434,-6.13413,-4.07984
13272,36.5386,4.52039,-6.3161,-4.22111
13273,36.5406,4.86517,-6.69918,-4.52518
13274,36.5428,5.05431,-7.12536,-4.78616
13275,36.5447,5.07826,-7.37916,-4.90826
13276,36.5466,5.02798,-7.9466,-5.1453
13277,36.5488,4.94178,-8.2818,-5.2698
13278,36.5544,5.00164,-9.63696,-6.01921
13279,36.5544,5.04234,-10.00807,-6.22751
13280,36.5554,5.04234,-10.00807,-6.22751
13281,36.5573,5.24107,-10.78621,-6.7758
13282,36.5587,5.55232,-11.55956,-7.30014
13283,36.5605,5.76781,-11.94504,-7.45098
13284,36.5627,6.31849,-12.64656,-7.45577
13285,36.5653,7.22353,-12.95782,-6.88115
13286,36.5676,7.77421,-13.51808,-6.38314
13287,36.5686,8.94501,-14.0089,-5.06868
13288,36.574,10.791,-14.65536,-2.3823
13289,36.574,11.30577,-14.8876,-1.57064
13290,36.5746,11.67688,-15.16534,-0.91222
13291,36.5774,11.90673,-15.50293,-0.46688
13292,36.5789,12.0025,-16.37923,-0.21309
13293,36.5805,11.66251,-17.51651,-0.64167
13294,36.5826,11.35126,-18.16536,-1.03193
13295,36.5859,10.56594,-19.54686,-1.95612
13296,36.5872,10.11102,-20.20768,-2.43019
13297,36.5894,9.1988,-21.30426,-3.31607
13298,36.5949,7.9466,-22.03212,-4.73827
13299,36.595,7.9466,-22.03212,-4.73827
13300,36.595,7.8604,-21.90043,-5.01601
13301,36.597,7.84125,-21.3713,-5.40388
13302,36.5993,7.86519,-20.97864,-5.51641
13303,36.6008,7.95857,-19.94192,-5.52838
13304,36.6028,8.028,-19.33377,-5.43979
13305,36.6054,8.12617,-17.98819,-5.18361
13306,36.6072,8.18842,-16.49416,-4.87474
13307,36.6094,8.198,-15.69926,-4.67602
13308,36.614,8.01364,-12.3808,-3.83563
13309,36.6144,8.01364,-12.3808,-3.83563
13310,36.6149,7.89392,-11.56435,-3.6393
13311,36.6169,7.5707,-9.94342,-3.23945
13312,36.6189,7.1493,-9.16528,-2.68638
13313,36.6209,6.89791,-7.6952,-2.45892
13314,36.6273,6.2323,-6.46694,-1.96091
13315,36.6274,5.82766,-5.95696,-1.63768
13316,36.6274,4.87235,-5.19558,-0.82842
13317,36.6294,3.69437,-4.75742,0.13169
13318,36.6356,1.78134,-4.93939,1.49403
13319,36.6356,1.13967,-5.2674,1.80049
13320,36.6357,0.51716,-5.70795,2.04711
13321,36.6377,-0.08141,-6.23948,2.26738
13322,36.6398,-1.20193,-7.52042,2.68398
13323,36.6421,-1.755,-8.24588,2.86355
13324,36.6428,-2.78933,-9.77343,3.14368
13325,36.6447,-3.72549,-11.24112,3.33283
13326,36.6477,-4.16604,-11.94504,3.36874
13327,36.6488,-5.07586,-13.29062,3.21312
13328,36.6541,-7.07987,-15.85968,1.91063
13329,36.655,-7.07987,-15.85968,1.91063
13330,36.6553,-7.4845,-16.3912,1.49403
13331,36.6575,-7.8221,-16.85091,1.11334
13332,36.6589,-8.34884,-17.55961,0.56265
13333,36.6607,-8.75586,-18.01452,0.45491
13334,36.6627,-8.83966,-18.10551,0.5435
13335,36.6645,-8.79417,-18.06959,0.97686
13336,36.667,-8.66488,-17.81819,1.61614
13337,36.6685,-8.5739,-17.64102,1.92021
13338,36.6739,-7.9059,-16.94668,2.17161
13339,36.6741,-7.9059,-16.94668,2.17161
13340,36.6749,-7.67126,-16.79105,1.84359
13341,36.6768,-7.11818,-16.54205,0.7518
13342,36.6791,-6.78059,-16.42472,0.10774
13343,36.6809,-6.07667,-16.1829,-1.02954
13344,36.6829,-5.30092,-15.94587,-1.85796
13345,36.6844,-4.88432,-15.84052,-2.17879
13346,36.6864,-4.08942,-15.67053,-2.66962
13347,36.6887,-3.40226,-15.57955,-2.98327
13348,36.6943,-2.40864,-15.3904,-3.08861
13349,36.6943,-2.04471,-15.3904,-3.06467
13350,36.6949,-2.04471,-15.28505,-3.06467
13351,36.6969,-1.39347,-15.04323,-3.12932
13352,36.7002,-0.93137,-14.74155,-3.5148
13353,36.7019,-0.73504,-14.57874,-3.84999
13354,36.7067,-0.38787,-14.22918,-4.62813
13355,36.7067,-0.11253,-13.8006,-5.11178
13356,36.7069,0.00718,-13.56357,-5.08544
13357,36.7084,0.21548,-13.01288,-4.43899
13358,36.7152,0.46688,-12.2515,-2.40625
13359,36.7152,0.55547,-12.01687,-1.61853
13360,36.7152,0.63448,-11.77744,-0.86433
13361,36.7171,0.72068,-11.55238,-0.17718
13362,36.7187,0.85954,-11.15253,0.98644
13363,36.7211,0.88828,-10.76945,1.87232
13364,36.7229,0.8763,-10.61143,2.25301
13365,36.7251,0.87152,-10.43904,2.87074
13366,36.727,0.90504,-10.37679,3.04073
13367,36.7293,1.03912,-10.29059,3.11016
13368,36.7345,1.45572,-10.20201,2.71032
13369,36.7358,1.45572,-10.20201,2.71032
13370,36.7358,1.59938,-10.17088,2.56666
13371,36.7373,1.88669,-10.08469,2.27696
13372,36.7458,2.01598,-10.04398,2.13569
13373,36.7458,2.22668,-9.98652,1.80528
13374,36.7459,2.34639,-9.93863,1.42459
13375,36.7459,2.35836,-9.93385,1.22108
13376,36.7476,2.28893,-9.9961,0.83321
13377,36.7486,2.19076,-10.05595,0.64645
13378,36.7543,1.57304,-10.34087,0.13169
13379,36.7543,1.57304,-10.34087,0.13169
13380,36.7551,1.40065,-10.43186,0.03591
13381,36.7567,1.1301,-10.50608,-0.12211
13382,36.7587,0.91461,-10.46777,-0.22746
13383,36.7609,0.82842,-10.41988,-0.23703
13384,36.7638,0.668,-10.30256,-0.21309
13385,36.7648,0.61533,-10.24031,-0.16999
13386,36.7669,0.52913,-10.07032,-0.08141
13387,36.7686,0.50519,-9.87399,-0.02155
13388,36.774,0.61772,-9.54119,0.09338
13389,36.7748,0.65603,-9.43823,0.12929
13390,36.7752,0.67519,-9.35922,0.18196
13391,36.779,0.68955,-9.29457,0.25619
13392,36.7797,0.70871,-9.17726,0.39984
13393,36.7807,0.74941,-9.10303,0.46928
13394,36.7826,0.91701,-8.92346,0.56265
13395,36.7849,1.1708,-8.77502,0.64167
13396,36.7869,1.35277,-8.68403,0.6704
13397,36.7892,1.7574,-8.50686,0.6704
13398,36.7936,2.7175,-8.25067,0.68716
13399,36.7937,2.7175,-8.25067,0.68716
13400,36.7949,2.94256,-8.198,0.73265
13401,36.7967,3.3448,-8.15011,0.80687
13402,36.7985,3.50043,-8.10701,0.93856
13403,36.8005,3.76141,-8.1142,1.02475
13404,36.8026,3.8476,-8.11899,1.03672
13405,36.8051,3.93858,-8.12617,1.04869
13406,36.8066,3.98168,-8.11659,0.99841
13407,36.8088,4.00083,-8.10462,0.94574
13408,36.8146,4.25463,-7.90829,0.54111
13409,36.8154,4.25463,-7.90829,0.54111
13410,36.8164,4.38152,-7.82928,0.419
13411,36.8171,4.60898,-7.67126,0.15802
13412,36.8185,4.67362,-7.59943,0.05267
13413,36.8207,4.73827,-7.49647,-0.12929
13414,36.8229,4.71912,-7.38873,-0.24661
13415,36.8253,4.6832,-7.33366,-0.26576
13416,36.8267,4.56588,-7.18522,-0.25619
13417,36.829,4.39349,-7.07269,-0.19633
13418,36.8339,4.01999,-6.86678,-0.08859
13419,36.834,4.01999,-6.86678,-0.08859
13420,36.8349,3.90746,-6.80932,-0.06943
13421,36.8369,3.62972,-6.72073,-0.07183
13422,36.8388,3.24424,-6.6513,-0.13887
13423,36.841,3.01918,-6.61778,-0.17718
13424,36.8431,2.54511,-6.54116,-0.24422
13425,36.8455,2.04232,-6.47891,-0.24661
13426,36.848,1.77176,-6.45975,-0.19872
13427,36.8492,1.12531,-6.41905,0.01676
13428,36.8535,0.05507,-6.29215,0.23224
13429,36.8539,0.05507,-6.20835,0.23224
13430,36.8548,-0.11493,-6.13174,0.25379
13431,36.8568,-0.27534,-6.0623,0.29928
13432,36.8594,-0.56505,-5.92104,0.44294
13433,36.8617,-0.79729,-5.75823,0.58899
13434,36.8632,-0.90504,-5.67922,0.66321
13435,36.8648,-1.07982,-5.50204,0.86433
13436,36.8676,-1.14207,-5.41585,1.05348
13437,36.8693,-1.09418,-5.21234,1.13728
13438,36.8784,-0.83081,-4.9753,1.43896
13439,36.8784,-0.83081,-4.9753,1.43896
13440,36.8784,-0.8356,-4.96333,1.55867
13441,36.8784,-0.86673,-5.00403,1.81247
13442,36.8797,-0.88588,-5.04953,1.92979
13443,36.8806,-0.98884,-5.17163,2.08781
13444,36.883,-1.10376,-5.3105,2.18118
13445,36.8848,-1.14925,-5.39909,2.2147
13446,36.8869,-1.17559,-5.55232,2.19316
13447,36.89,-1.14207,-5.62176,2.15485
13448,36.8947,-1.0032,-5.96414,1.96331
13449,36.8947,-1.0032,-5.96414,1.96331
13450,36.8969,-0.99841,-6.1054,1.91303
13451,36.8969,-0.98884,-6.47172,1.77416
13452,36.9005,-0.98405,-6.83326,1.5898
13453,36.9011,-0.95053,-7.00565,1.47727
13454,36.9027,-0.85954,-7.33606,1.2546
13455,36.9049,-0.82602,-7.49408,1.14446
13456,36.9073,-0.67279,-7.78858,0.92898
13457,36.9086,-0.47885,-8.03998,0.82124
13458,36.9152,-0.09338,-8.3656,0.90504
13459,36.9152,-0.09338,-8.3656,0.90504
13460,36.9155,0.03831,-8.42306,0.93856
13461,36.9168,0.1676,-8.47094,0.96968
13462,36.9186,0.3759,-8.60023,1.03433
13463,36.9207,0.49322,-8.67446,1.01757
13464,36.9228,0.56984,-8.76305,0.95532
13465,36.9245,0.77814,-8.81093,0.70871
13466,36.9263,0.91222,-8.8253,0.53871
13467,36.9285,1.19235,-8.83248,0.2083
13468,36.9352,1.9657,-8.82769,-0.53153
13469,36.9352,1.9657,-8.82769,-0.53153
13470,36.9352,2.16442,-8.86361,-0.67758
13471,36.9364,2.52357,-8.9091,-0.9218
13472,36.939,2.71511,-8.92107,-1.01278
13473,36.9414,3.0527,-8.91867,-1.16601
13474,36.9433,3.22748,-8.92825,-1.24981
13475,36.9454,3.52677,-8.96895,-1.33601
13476,36.9471,3.70394,-9.05515,-1.35755
13477,36.9491,3.78295,-9.08388,-1.35516
13478,36.9549,4.02238,-9.08867,-1.31446
13479,36.9549,4.02238,-9.08867,-1.31446
13480,36.9584,4.06548,-9.09824,-1.28573
13481,36.9594,4.1397,-9.09346,-1.22826
13482,36.9596,4.20195,-9.06712,-1.22108
13483,36.9609,4.3073,-8.9929,-1.23784
13484,36.9631,4.42223,-8.91389,-1.28333
13485,36.9664,4.51081,-8.86361,-1.30967
13486,36.9679,4.69038,-8.80614,-1.41262
13487,36.9688,4.83404,-8.74868,-1.48924
13488,36.9765,4.98249,-8.62418,-1.5467
13489,36.9765,5.02798,-8.59545,-1.56586
13490,36.9769,5.08065,-8.59545,-1.56586
13491,36.9781,5.11657,-8.52122,-1.5874
13492,36.9789,5.18361,-8.39672,-1.5898
13493,36.9809,5.21712,-8.34165,-1.57064
13494,36.9843,5.25783,-8.24588,-1.49163
13495,36.9847,5.28177,-8.21236,-1.3815
13496,36.9867,5.29614,-8.20997,-1.30967
13497,36.9918,5.3105,-8.21715,-1.16122
13498,36.9954,5.35839,-8.27222,-0.86912
13499,36.9955,5.39909,-8.29616,-0.74941
13500,36.9955,5.44458,-8.31053,-0.63927
13501,36.9975,5.48528,-8.33447,-0.53632
13502,36.9992,5.53556,-8.37278,-0.26576
13503,37.0011,5.53556,-8.46616,0.08859
13504,37.003,5.53077,-8.51165,0.2921
13505,37.005,5.50444,-8.60502,0.71828
13506,37.0115,5.45176,-8.70079,1.18038
13507,37.0115,5.43022,-8.75586,1.42699
13508,37.0153,5.33444,-9.01444,2.48526
13509,37.0161,5.33444,-9.01444,2.48526
13510,37.0161,5.33444,-9.05036,2.69595
13511,37.017,5.34881,-9.12458,2.90426
13512,37.02,5.33684,-9.17247,2.90665
13513,37.0206,5.35599,-9.31133,2.79651
13514,37.024,5.45416,-9.48612,2.51159
13515,37.0286,5.51401,-9.57471,2.30329
13516,37.0286,5.61697,-9.76864,1.76458
13517,37.0293,5.71513,-9.87399,1.13728
13518,37.0339,5.72471,-10.46777,0.11253
13519,37.0342,5.72471,-10.46777,0.11253
13520,37.0349,5.70077,-10.6234,-0.21788
13521,37.0365,5.59781,-10.97536,-0.82124
13522,37.0385,5.41585,-11.32731,-1.2546
13523,37.0407,5.29614,-11.4997,-1.39826
13524,37.0427,5.02079,-11.7942,-1.59219
13525,37.0462,4.68799,-11.92349,-1.58022
13526,37.047,4.53955,-12.14376,-1.49882
13527,37.0494,4.23308,-12.28263,-1.23066
13528,37.054,3.81647,-12.28263,-0.64885
13529,37.0541,3.71113,-12.23474,-0.42379
13530,37.0548,3.62254,-12.16531,-0.19872
13531,37.057,3.56747,-12.05757,0.01437
13532,37.0599,3.47409,-11.78941,0.35675
13533,37.0611,3.45015,-11.42309,0.58899
13534,37.0629,3.49085,-11.22915,0.63688
13535,37.065,3.67282,-10.84846,0.60815
13536,37.0671,3.8069,-10.63776,0.55547
13537,37.0684,4.15886,-10.23313,0.33999
13538,37.0737,4.88911,-9.59386,-0.15323
13539,37.0738,4.88911,-9.59386,-0.15323
13540,37.0749,5.08065,-9.49569,-0.26337
13541,37.0774,5.48528,-9.35443,-0.47885
13542,37.0792,5.67443,-9.31612,-0.56265
13543,37.0806,6.04315,-9.285,-0.70631
13544,37.0831,6.22511,-9.30176,-0.76377
13545,37.0851,6.55552,-9.3688,-0.76377
13546,37.0869,6.83326,-9.49091,-0.63209
13547,37.0888,6.94579,-9.55555,-0.50998
13548,37.0969,7.26423,-9.77822,0.34956
13549,37.0969,7.32409,-9.83329,0.62969
13550,37.0973,7.32409,-9.83329,0.62969
13551,37.0973,7.44859,-9.9099,1.20911
13552,37.0987,7.46535,-9.92666,1.49882
13553,37.1008,7.41986,-9.95779,2.04711
13554,37.1026,7.22592,-10.00089,2.4661
13555,37.1047,7.07269,-10.04159,2.58342
13556,37.1067,6.69918,-10.10623,2.593
13557,37.109,6.21554,-10.23074,2.33921
13558,37.1178,5.43979,-10.61382,1.71909
13559,37.1193,5.20755,-10.77903,1.47487
13560,37.1193,5.02319,-10.93944,1.22347
13561,37.1193,4.86517,-11.11422,0.97447
13562,37.1197,4.57067,-11.47815,0.50519
13563,37.1206,4.41265,-11.64815,0.3328
13564,37.123,4.07027,-11.9187,0.13887
13565,37.1307,3.6393,-12.11742,0.05746
13566,37.1307,3.39269,-12.17968,0.02873
13567,37.1307,2.89228,-12.18925,-0.02634
13568,37.1343,1.86035,-11.95461,-0.25619
13569,37.1344,1.86035,-11.95461,-0.25619
13570,37.1378,1.63768,-11.83729,-0.34478
13571,37.1378,1.43417,-11.72237,-0.44534
13572,37.1394,1.05827,-11.48534,-0.62012
13573,37.1412,0.75659,-11.25309,-0.84039
13574,37.1427,0.61533,-11.13577,-0.95292
13575,37.1462,0.32802,-10.96338,-1.23305
13576,37.1473,0.00958,-10.84367,-1.58022
13577,37.1487,-0.13408,-10.79578,-1.78613
13578,37.1544,-0.53871,-10.75748,-2.81567
13579,37.1544,-0.53871,-10.75748,-2.81567
13580,37.1554,-0.60815,-10.81254,-3.03833
13581,37.1574,-0.71349,-10.96817,-3.31846
13582,37.1593,-0.78053,-11.08549,-3.36874
13583,37.1607,-0.86673,-11.4159,-3.31607
13584,37.1627,-0.86673,-11.7535,-3.0958
13585,37.1653,-0.82363,-11.93307,-2.92102
13586,37.1673,-0.76856,-12.30897,-2.43498
13587,37.1685,-0.7949,-12.52685,-1.81007
13588,37.1741,-0.7542,-13.49892,-0.74701
13589,37.1749,-0.7542,-13.49892,-0.74701
13590,37.1756,-0.74462,-13.76708,-0.35675
13591,37.177,-0.78053,-14.34889,0.38787
13592,37.1788,-0.86912,-14.96182,1.06545
13593,37.1805,-0.93616,-15.28266,1.3815
13594,37.1827,-1.10376,-15.89798,1.92739
13595,37.1874,-1.29291,-16.46064,2.3416
13596,37.1876,-1.39107,-16.73359,2.51159
13597,37.1896,-1.62811,-17.29145,2.80848
13598,37.1936,-2.0088,-18.10551,2.94735
13599,37.1939,-2.11893,-18.33296,2.90904
13600,37.1947,-2.2171,-18.53648,2.84679
13601,37.1968,-2.30808,-18.71126,2.75342
13602,37.1991,-2.49962,-19.02012,2.60018
13603,37.201,-2.72229,-19.3194,2.51159
13604,37.2027,-2.82285,-19.43912,2.47568
13605,37.2046,-2.96651,-19.54925,2.40625
13606,37.2083,-3.0096,-19.57799,2.41822
13607,37.2089,-3.12932,-19.64981,2.54511
13608,37.2145,-3.27537,-19.74319,2.8013
13609,37.2146,-3.27537,-19.74319,2.8013
13610,37.2146,-3.27297,-19.73601,2.83243
13611,37.2174,-3.23945,-19.70728,2.82285
13612,37.2189,-3.21551,-19.66418,2.8037
13613,37.2206,-3.11735,-19.54686,2.69835
13614,37.2227,-2.9689,-19.46545,2.46131
13615,37.2247,-2.92341,-19.19011,2.32724
13616,37.227,-2.8444,-18.83576,2.08062
13617,37.2289,-2.83722,-18.6514,1.96809
13618,37.2365,-2.97848,-18.00016,1.36713
13619,37.2366,-2.97848,-18.00016,1.36713
13620,37.2366,-2.97608,-17.86368,1.09897
13621,37.2367,-2.89228,-17.49497,0.49322
13622,37.2394,-2.7175,-17.02808,-0.03831
13623,37.2409,-2.60976,-16.77908,-0.249
13624,37.243,-2.43258,-16.28586,-0.55068
13625,37.2455,-2.37991,-16.06079,-0.668
13626,37.2472,-2.20034,-15.58194,-0.90982
13627,37.2492,-1.91781,-15.04323,-1.21629
13628,37.2545,-1.28812,-14.16214,-1.72867
13629,37.2546,-0.94574,-13.80539,-1.85317
13630,37.2546,-0.60815,-13.43188,-1.95373
13631,37.2567,-0.22985,-13.05837,-2.04471
13632,37.2637,0.63448,-12.32094,-2.20513
13633,37.2647,1.06545,-11.98095,-2.29132
13634,37.2656,1.90105,-11.34168,-2.43258
13635,37.2656,2.7199,-10.69523,-2.55709
13636,37.2695,3.11016,-10.41988,-2.62413
13637,37.2695,3.74225,-9.97934,-2.66962
13638,37.2775,4.70236,-9.28021,-2.71511
13639,37.2776,4.70236,-9.28021,-2.71511
13640,37.2776,4.86756,-9.09585,-2.72468
13641,37.2776,5.05431,-8.93543,-2.71511
13642,37.2863,5.07586,-8.6553,-2.66722
13643,37.2863,4.94418,-8.46376,-2.60258
13644,37.2863,4.78616,-8.4039,-2.52835
13645,37.2864,4.42462,-8.24828,-2.3009
13646,37.2896,4.01999,-8.09504,-2.02556
13647,37.2896,3.79493,-8.03998,-1.91542
13648,37.2965,3.22509,-7.6928,-1.81007
13649,37.2965,3.22509,-7.6928,-1.81007
13650,37.2966,3.14129,-7.5683,-1.81007
13651,37.2966,3.04791,-7.25226,-1.79331
13652,37.2992,2.99524,-7.09902,-1.7574
13653,37.3023,2.81327,-6.83565,-1.62811
13654,37.3031,2.73905,-6.61059,-1.48684
13655,37.305,2.75581,-6.4813,-1.41741
13656,37.3073,2.80848,-6.19638,-1.28812
13657,37.3088,2.94735,-5.90428,-1.25221
13658,37.3139,3.29692,-5.56908,-1.33122
13659,37.3139,3.29692,-5.56908,-1.33122
13660,37.3151,3.41663,-5.47571,-1.36953
13661,37.3168,3.61775,-5.32966,-1.37431
13662,37.3188,3.76619,-5.20515,-1.30967
13663,37.3204,3.79732,-5.16206,-1.26418
13664,37.3223,3.76859,-5.14051,-1.12531
13665,37.3249,3.66085,-5.13811,-0.89546
13666,37.3264,3.58184,-5.13572,-0.76138
13667,37.3284,3.42381,-5.11657,-0.45012
13668,37.3342,3.1772,-5.07107,-0.11732
13669,37.3343,3.1772,-5.04713,-0.01676
13670,37.335,3.11974,-5.0184,0.08859
13671,37.3365,3.05988,-4.99925,0.17478
13672,37.3388,2.93778,-4.92981,0.28731
13673,37.3408,2.79651,-4.8939,0.36154
13674,37.3427,2.72229,-4.88671,0.40224
13675,37.3447,2.51399,-4.88432,0.46688
13676,37.3465,2.29132,-4.91066,0.48125
13677,37.3489,2.16921,-4.87953,0.49561
13678,37.3548,1.7167,-4.78616,0.61772
13679,37.3548,1.7167,-4.78616,0.61772
13680,37.3558,1.6305,-4.7694,0.64885
13681,37.3572,1.47008,-4.75264,0.70871
13682,37.3586,1.41262,-4.74306,0.71589
13683,37.3603,1.3791,-4.68081,0.69673
13684,37.3624,1.38629,-4.61137,0.66082
13685,37.3652,1.36953,-4.58982,0.64167
13686,37.367,1.34319,-4.5587,0.58181
13687,37.3691,1.33361,-4.53715,0.56265
13688,37.3804,1.12531,-4.47729,0.45252
13689,37.3804,1.12531,-4.47729,0.45252
13690,37.3804,1.03672,-4.45814,0.40942
13691,37.3804,0.84278,-4.41025,0.31365
13692,37.3805,0.63688,-4.28575,0.21309
13693,37.3811,0.52913,-4.21632,0.17957
13694,37.3834,0.32802,-4.06787,0.11493
13695,37.386,0.25619,-3.96971,0.05746
13696,37.3893,0.17478,-3.75901,-0.00718
13697,37.3894,0.10056,-3.56029,-0.01915
13698,37.3954,0.02634,-3.21551,-0.03591
13699,37.3954,0.01676,-3.11495,-0.06225
13700,37.3955,0.01197,-3.02397,-0.08141
13701,37.3969,-0.01676,-2.93538,-0.0838
13702,37.3992,-0.06704,-2.77257,-0.10535
13703,37.4004,-0.14845,-2.70314,-0.11493
13704,37.4023,-0.18675,-2.57624,-0.13408
13705,37.4049,-0.25619,-2.47329,-0.17478
13706,37.4074,-0.30168,-2.41822,-0.20112
13707,37.4092,-0.3759,-2.34878,-0.28971
13708,37.414,-0.44773,-2.24822,-0.35675
13709,37.414,-0.44773,-2.24822,-0.35675
13710,37.4147,-0.43815,-2.23625,-0.36393
13711,37.4167,-0.39266,-2.22668,-0.42379
13712,37.4187,-0.3759,-2.23386,-0.4621
13713,37.4206,-0.31126,-2.25062,-0.5435
13714,37.423,-0.26337,-2.2578,-0.59139
13715,37.4254,-0.15563,-2.30808,-0.72068
13716,37.4266,0.02155,-2.34878,-0.85715
13717,37.4288,0.10535,-2.38709,-0.94574
13718,37.4339,0.55068,-2.60737,-1.37192
13719,37.4339,0.55068,-2.60737,-1.37192
13720,37.4348,0.70392,-2.68159,-1.46051
13721,37.4377,0.97686,-2.85158,-1.60416
13722,37.4396,1.10376,-2.95932,-1.65684
13723,37.4408,1.32164,-3.16284,-1.79092
13724,37.4435,1.58262,-3.34001,-1.91063
13725,37.4461,1.7143,-3.40705,-1.95373
13726,37.4473,1.96809,-3.54353,-2.03274
13727,37.4489,2.20273,-3.66324,-2.07584
13728,37.4544,2.44934,-3.77098,-2.0926
13729,37.4545,2.56187,-3.83323,-2.09738
13730,37.4549,2.60497,-3.83323,-2.09738
13731,37.4571,2.60258,-4.0583,-2.08302
13732,37.4589,2.63849,-4.25463,-2.11893
13733,37.4614,2.68638,-4.34321,-2.1309
13734,37.4631,2.71271,-4.51321,-2.15485
13735,37.4656,2.75581,-4.68799,-2.20752
13736,37.4676,2.8037,-4.78616,-2.2602
13737,37.4687,2.88031,-4.98727,-2.39427
13738,37.4742,2.91383,-5.3967,-2.73187
13739,37.4743,2.92341,-5.58105,-2.90665
13740,37.4756,2.91623,-5.78696,-3.07185
13741,37.4771,2.8851,-6.00963,-3.22748
13742,37.479,2.82285,-6.49088,-3.56029
13743,37.4808,2.74384,-7.0272,-3.90985
13744,37.4829,2.68638,-7.3169,-4.08942
13745,37.4849,2.72947,-7.89153,-4.43659
13746,37.4867,2.88031,-8.55714,-4.83883
13747,37.4889,2.99045,-8.91149,-5.04953
13748,37.4941,3.5531,-10.52523,-6.08864
13749,37.4941,3.5531,-10.52523,-6.08864
13750,37.4956,3.74465,-10.95141,-6.38074
13751,37.4978,4.21871,-11.7918,-6.96255
13752,37.4989,4.52997,-12.20362,-7.24986
13753,37.5008,5.23867,-13.0057,-7.7383
13754,37.5028,6.1485,-13.80539,-8.1549
13755,37.5057,6.74707,-14.18368,-8.28898
13756,37.5087,8.09025,-14.86366,-8.15251
13757,37.5172,8.8253,-15.14139,-7.82449
13758,37.5173,11.84687,-15.90038,-4.90108
13759,37.5173,11.84687,-15.90038,-4.90108
13760,37.5173,12.48135,-16.0584,-3.929
13761,37.5175,13.44625,-16.50613,-2.22189
13762,37.519,13.94665,-17.09512,-1.16362
13763,37.5211,13.97059,-17.48778,-0.89067
13764,37.524,13.66173,-18.36169,-0.83321
13765,37.5264,12.99852,-18.81421,-1.2977
13766,37.5269,12.62501,-19.66418,-1.62571
13767,37.5287,11.90433,-20.15979,-2.39906
13768,37.5367,10.74311,-20.1981,-3.5124
13769,37.5368,10.40312,-20.04487,-3.85239
13770,37.5371,10.11102,-19.78629,-4.1804
13771,37.5375,9.83808,-19.42954,-4.46772
13772,37.5388,9.50767,-18.4407,-4.92742
13773,37.5408,9.32331,-17.19808,-5.29853
